Target	Compound	True	RFR	MLPR	LR	Keras
CHEMBL3650	CHEMBL3977791	-4.996604	-3.8948712775739343	-3.336592903853736	-2.7974579606960885	-4.468283653259277
CHEMBL3650	CHEMBL147180	-9.148465	-8.090143046936216	-8.34506179277852	-7.835205906799416	-7.890740871429443
CHEMBL4722	CHEMBL3087777	-1.386294	-4.637275253177754	-5.483585213394978	-5.0782275134609325	-5.5581746101379395
CHEMBL260	CHEMBL372082	-5.686975	-5.057004055255054	-4.747942718498165	-5.776249639179617	-4.678950309753418
CHEMBL260	CHEMBL323405	-4.65396	-5.203269073415522	-4.91074652428128	-4.806806694439657	-4.599942207336426
CHEMBL260	CHEMBL520949	-4.615121	-5.569611020210045	-5.424268737713104	-5.183175163203104	-5.6105427742004395
CHEMBL3717	CHEMBL519395	-2.24071	-3.7246625170041745	-2.025126728041693	-1.7122996288042458	-1.983270525932312
CHEMBL1957	CHEMBL179815	-7.600902	-6.928977050272092	-7.087075281281548	-7.062427210787748	-7.2592058181762695
CHEMBL2095217	CHEMBL365140	-8.824678	-5.7847485	-4.463481577965754	-5.90781906300712	-5.434178352355957
CHEMBL1981	CHEMBL1076197	-8.069029	-7.975150762188863	-8.220032978606339	-7.565942317392905	-8.169632911682129
CHEMBL2996	CHEMBL67716	-1.791759	-1.9475266946057084	-1.722806462585574	-3.275590943919504	-1.6742416620254517
CHEMBL4722	CHEMBL3087774	-4.770685	-5.667433326576041	-5.789071806274132	-6.6709791799331315	-4.8951873779296875
CHEMBL1974	CHEMBL3983434	-5.42495	-6.54686971831869	-5.970822386572552	-6.045102920136021	-6.462282180786133
CHEMBL2695	CHEMBL2333445	-7.972466	-7.192152353518514	-8.558033451684159	-5.925229282202485	-7.36779260635376
CHEMBL2068	CHEMBL3903022	-3.912023	-6.885776086666645	-6.91218252303108	-6.483905453434769	-6.264616012573242
CHEMBL2148	CHEMBL3916687	-5.736572	-6.04140955320909	-5.699687851085452	-6.182185825155253	-5.762954235076904
CHEMBL5147	CHEMBL301018	-6.173786	-5.0472311286128235	-6.605244180587551	-5.25247029542666	-6.016853332519531
CHEMBL3650	CHEMBL2088260	-0.690644	-1.9535550345696955	-1.330423172246538	-2.473494871707218	-1.4896725416183472
CHEMBL3529	CHEMBL3985538	-2.70805	-3.7667718197893136	-3.7981063134405897	-3.6194149290395363	-3.259553909301758
CHEMBL2185	CHEMBL3353355	-3.367296	-3.6315209573912055	-4.4266304934012615	-3.432928658822604	-2.9893956184387207
CHEMBL1907605	CHEMBL2403087	-2.639057	-3.3977253267548093	-3.0159936745024525	-3.3608021040431595	-3.342236280441284
CHEMBL2147	CHEMBL3922211	-3.532226	-1.9710346659237208	-4.019109756435357	-3.2247698545256243	-2.5153236389160156
CHEMBL2147	CHEMBL3914520	-2.384165	-3.389146630851172	-2.5804113480960997	-2.993555347081916	-2.490060806274414
CHEMBL3553	CHEMBL3949572	-5.135798	-4.941544777730995	-5.040532929262916	-4.915760651879904	-4.772223472595215
CHEMBL2363049	CHEMBL1256421	-6.747587	-3.837245162348489	-3.628804647284198	-5.516178898200915	-4.025652885437012
CHEMBL2996	CHEMBL1090360	-6.907755	-6.577297467999999	-7.074712324842059	-6.001233446004105	-6.1842241287231445
CHEMBL203	CHEMBL391675	-6.214608	-4.542433135440788	-4.328900447176725	-4.381185620840469	-4.2479963302612305
CHEMBL1981	CHEMBL3263964	-7.962764	-7.149114847397305	-7.682449773943691	-6.173710904208127	-7.542829990386963
CHEMBL4722	CHEMBL473354	-7.901007	-6.363212349902348	-6.760180649169152	-6.911494659843051	-6.940627574920654
CHEMBL279	CHEMBL190210	-7.244228	-6.171789611112015	-7.591798252455183	-4.8238205976604105	-6.478501319885254
CHEMBL2292	CHEMBL565654	-8.647695	-7.371519559201571	-8.411322514329369	-7.719939514506793	-8.12104320526123
CHEMBL3650	CHEMBL3828740	-0.0	-0.7202300863764779	0.20566065315371018	-1.0418364356065926	0.18475845456123352
CHEMBL5508	CHEMBL2321952	-5.736572	-6.800790600000001	-5.735022159954929	-6.583010338232158	-6.154779434204102
CHEMBL4142	CHEMBL3681284	-1.386294	-2.5227543002659196	-2.574276521929954	-2.446730723200228	-2.5516107082366943
CHEMBL279	CHEMBL3354186	-5.389072	-4.498296297317881	-5.2604268257216935	-4.535866842678712	-6.608980655670166
CHEMBL3717	CHEMBL3984441	-2.944439	-3.114061056609182	-2.8269754998931087	-2.800027126825041	-3.026552438735962
CHEMBL260	CHEMBL215019	-2.639057	-2.690903452584598	-0.5500474213337795	-3.2593274605988993	-2.482168674468994
CHEMBL1907601	CHEMBL359951	-0.693147	-1.8642282399999996	-0.8364579784971204	-2.665779113249413	-1.0012280941009521
CHEMBL3650	CHEMBL3937212	-2.532903	-0.9439354371157077	-0.31207058815256206	-1.379911377453796	-0.8656189441680908
CHEMBL2147	CHEMBL1802356	-8.517193	-7.937438528281265	-8.470124040355381	-7.197414558769085	-8.21537971496582
CHEMBL308	CHEMBL95692	-4.60517	-5.518370541508745	-4.15127718565605	-5.07220912006364	-3.763885498046875
CHEMBL4439	CHEMBL1614771	-6.216985	-6.841364291654452	-5.9313307247052895	-5.225426834416309	-5.286112308502197
CHEMBL3582	CHEMBL2071201	-4.406719	-5.865252321506291	-5.669106739738462	-5.578790250737943	-4.940633773803711
CHEMBL279	CHEMBL3220401	-8.935904	-5.428902605073001	-5.75996134593813	-4.584154877369346	-6.935078144073486
CHEMBL4142	CHEMBL3985222	-0.575489	-1.3583254172722679	-1.090523482847423	-1.4057750902735187	-1.6829068660736084
CHEMBL2276	CHEMBL1923215	-6.835185	-3.8630798179459687	-4.644487398196096	-4.111400400824699	-4.294693946838379
CHEMBL2276	CHEMBL1644639	-6.040255	-7.592492084020413	-8.050764295196437	-7.106178694410093	-7.520092010498047
CHEMBL4070	CHEMBL3103191	-8.29405	-2.920303993333334	-2.472138061022163	-2.6499809814762374	-2.43245792388916
CHEMBL301	CHEMBL3967732	-6.44254	-7.60274864223613	-7.149057540664284	-8.335778188840521	-7.792088985443115
CHEMBL4247	CHEMBL3687224	-1.504077	-1.3724695245468417	-2.222904692163489	-2.9366153873361585	-3.0308566093444824
CHEMBL279	CHEMBL4104537	-4.515245	-2.79821089645319	-1.1803728607002526	-2.9987914692960578	-1.478480577468872
CHEMBL2971	CHEMBL3676048	-6.907755	-6.8821020451746175	-6.822284263486686	-6.14327567476273	-7.081565856933594
CHEMBL1868	CHEMBL1230609	0.223144	-3.8980483896099676	-3.0085461524416828	-4.133316798794612	-3.9164702892303467
CHEMBL5543	CHEMBL3421966	-2.197225	-2.4051073474985185	-2.8191481187529384	-1.9359120776344136	-3.1945743560791016
CHEMBL2358	CHEMBL3911536	-6.907755	-7.223906437734966	-7.307429784299101	-7.1671623270348075	-7.3310322761535645
CHEMBL2828	CHEMBL1240885	-6.234411	-4.816778732857143	-4.4110445952047925	-5.275632823660736	-4.047484397888184
CHEMBL2007	CHEMBL259084	-6.677499	-4.652310286382142	-2.2735968666961095	-4.65351684425107	-2.813824415206909
CHEMBL4282	CHEMBL1081118	-7.377759	-3.54262465905104	-5.029243214760366	-4.051753019866074	-3.8751425743103027
CHEMBL4501	CHEMBL3680420	-3.332205	-1.9417552233752948	-1.1451346220889398	-2.625375971324342	-1.6264382600784302
CHEMBL1974	CHEMBL223572	-6.109248	-3.514026924019901	-4.399938000134952	-2.730322457269404	-4.4521613121032715
CHEMBL2148	CHEMBL2376155	0.223144	0.06918295697619042	2.1168624868184778	-0.6960747885846965	1.786090612411499
CHEMBL2959	CHEMBL493319	-0.693147	-0.9756075000000003	-1.100004886438817	-0.9263264533256184	-0.6559975743293762
CHEMBL2185	CHEMBL1836815	-7.112327	-5.421161621666297	-5.598310281673208	-5.10808418669716	-5.245893478393555
CHEMBL1974	CHEMBL3745919	-3.688879	-5.3418677317707335	-3.8009540590223745	-5.181310776998866	-5.47959566116333
CHEMBL331	CHEMBL3698734	-1.193922	-1.808992003884165	-1.5547181687482192	-1.7652993805001849	-1.3144986629486084
CHEMBL1936	CHEMBL3939150	-4.317488	-5.5696284434663665	-5.2387971064774375	-6.050776968805206	-5.700258731842041
CHEMBL279	CHEMBL3948615	-8.101678	-7.4175603785967175	-7.087524160416929	-5.398051543468442	-7.493180751800537
CHEMBL3009	CHEMBL1203937	-4.60517	-5.806905741428571	-5.970865791362076	-6.2441976204502545	-3.9552831649780273
CHEMBL4722	CHEMBL387267	-2.890372	-4.020028458246363	-3.002655551020984	-4.148766551380512	-3.7693376541137695
CHEMBL4247	CHEMBL3357451	-3.788725	-2.052290149255189	-2.7038885186774975	-2.5659263202529896	-2.6699514389038086
CHEMBL279	CHEMBL3951847	-8.059049	-5.080503428091913	-4.521940044400453	-6.672900157160338	-6.224149227142334
CHEMBL5122	CHEMBL2311807	-5.185149	-3.6794472523257564	-3.970513400767501	-4.314410712089174	-3.1106841564178467
CHEMBL2637	CHEMBL377383	-4.787492	-5.342625407552366	-4.23166096289324	-5.182865410438067	-5.017043113708496
CHEMBL1824	CHEMBL3968192	-6.907755	-4.602591543847822	-4.9681320854829565	-5.108631918909098	-4.6995038986206055
CHEMBL1868	CHEMBL209421	-8.507749	-5.942833194764028	-7.130219281571034	-5.220387609159287	-7.628974437713623
CHEMBL2971	CHEMBL3972962	-4.941642	-4.488603306792745	-4.596447138658251	-5.042509394438375	-4.80851936340332
CHEMBL2094128	CHEMBL189934	-8.517193	-8.476044753333325	-8.492478265043955	-8.990978507878612	-9.190526962280273
CHEMBL2971	CHEMBL3934891	-3.401197	-4.114420990449534	-2.6523070224562773	-4.498445805255815	-2.550297498703003
CHEMBL5407	CHEMBL3687523	-4.744062	-2.458778084409285	-1.1645844134321655	0.2261613622869314	-3.197314500808716
CHEMBL260	CHEMBL1824441	-6.907755	-6.9312511233589085	-6.962638384850708	-7.289621916415791	-6.823346138000488
CHEMBL1913	CHEMBL3644450	-5.167639	-5.500302170641157	-5.17212050716868	-3.91971562330317	-6.248078346252441
CHEMBL4179	CHEMBL2392838	-3.496508	-3.6540723491258245	-3.1750041175494985	-3.1079967325076154	-3.199584484100342
CHEMBL2996	CHEMBL2147547	-6.907755	-5.440267491267653	-5.082965679601285	-5.731269672264351	-4.933955192565918
CHEMBL3038477	CHEMBL3973959	-2.302585	-3.3820858660450535	-2.4069946906176916	-3.041634192760578	-3.2255735397338867
CHEMBL2148	CHEMBL3665148	2.976126	3.3988522448235265	5.247535164655618	2.865133869984108	3.999298572540283
CHEMBL3973	CHEMBL3926245	-4.812428	-2.7227977628126796	-2.2236761306305164	-3.195672158652146	-2.5587117671966553
CHEMBL3553	CHEMBL4066193	-2.564949	-1.7102241733333343	-1.9128197608273294	-1.3593047489394015	-2.3314874172210693
CHEMBL5508	CHEMBL1802969	-9.041922	-6.591359849999999	-9.147294102453241	-6.408090418392358	-8.560622215270996
CHEMBL279	CHEMBL233225	-2.772589	-5.189883790083396	-4.147209441577801	-5.746873866722837	-2.1787257194519043
CHEMBL2815	CHEMBL3678287	1.609438	0.5140412790909086	1.239680340359409	1.2871231507214924	0.6114383935928345
CHEMBL3553	CHEMBL4068357	-7.397684	-6.315251420497509	-6.723933341543918	-6.416420198967289	-6.3756184577941895
CHEMBL2971	CHEMBL4069951	-1.722767	-3.3207049221018625	-0.7070105401274454	-1.998387777773429	-1.7997310161590576
CHEMBL2508	CHEMBL3698677	-6.214608	-4.0119027273910515	-5.822781127677512	-6.236082677426011	-4.828535079956055
CHEMBL2185	CHEMBL3670472	-0.741937	-1.8640052061694454	-3.8674880686328668	-1.9121483468099565	-2.148005962371826
CHEMBL2637	CHEMBL1233748	-2.197225	-3.8915351539383733	-3.7467764321849883	-3.9370186043050954	-3.1316347122192383
CHEMBL4937	CHEMBL3936977	-4.588024	-4.42302833	-6.119427593440465	-5.141821435742433	-5.527971267700195
CHEMBL279	CHEMBL3985004	-6.907755	-6.019591469166391	-5.8909665402534594	-6.3588017044031035	-5.626925945281982
CHEMBL3553	CHEMBL3901392	-4.043051	-4.613527235799582	-3.7838242454888884	-4.128633455669585	-4.006542205810547
CHEMBL5147	CHEMBL391692	-5.963579	-1.94687	-2.1918663309876116	-2.1240952130453423	-2.141871929168701
CHEMBL2148	CHEMBL3689515	-2.302585	-2.191036736790658	-1.3534467732719802	-1.867263300115014	-1.56504487991333
CHEMBL299	CHEMBL3968875	0.562119	1.0774184785561196	1.8647832876330137	0.9158603307528708	1.2033650875091553
CHEMBL1868	CHEMBL141247	-7.937375	-5.228081664305265	-3.156993814362219	-3.4298603501179894	-3.838582754135132
CHEMBL1913	CHEMBL2430267	-4.619073	-2.9982480744672286	-2.184751577521254	-3.110177922154319	-3.608902931213379
CHEMBL279	CHEMBL3914955	-8.818901	-7.376259503571621	-7.9104884104800215	-7.587646108914631	-7.3798956871032715
CHEMBL3629	CHEMBL2087011	-8.536996	-8.660677366666665	-8.619119846081324	-7.730798240767336	-7.9326276779174805
CHEMBL2815	CHEMBL492809	-6.214608	-5.422212048958337	-4.785672350018324	-4.859669213411119	-5.167687892913818
CHEMBL2637	CHEMBL493708	-9.157678	-6.030938326354426	-6.297032948153601	-5.691284121811725	-4.9328789710998535
CHEMBL1974	CHEMBL406660	-1.386294	-2.968640425328034	-1.6972380821801916	-3.511545816657561	-2.6664540767669678
CHEMBL2431	CHEMBL3672086	-5.402677	-4.6400051367558	-3.740634825577467	-4.317240295833461	-3.792515754699707
CHEMBL279	CHEMBL3986102	-3.912023	-3.9435214069886966	-4.000998949319113	-4.714035731072074	-4.012110710144043
CHEMBL3973	CHEMBL3686883	-6.526934	-5.725923553290598	-5.659297382032552	-6.161791265775508	-6.1059770584106445
CHEMBL279	CHEMBL3676391	-6.892642	-5.920056121239586	-6.956589939512668	-6.613266225555103	-6.390434265136719
CHEMBL2148	CHEMBL3973848	0.597837	0.8082218822510113	1.5797337416801045	-0.32999594077178074	0.6414988040924072
CHEMBL2148	CHEMBL3645066	-4.565389	-5.663801773878964	-5.372455976109185	-5.048863999364407	-4.672353267669678
CHEMBL4722	CHEMBL3680448	-6.39693	-5.276086434489561	-6.256280302429239	-5.234918130732075	-6.38115930557251
CHEMBL2148	CHEMBL3665152	4.89686	0.8994326011666668	0.9509906198028388	2.2691852302450357	-0.30510950088500977
CHEMBL2971	CHEMBL3665168	1.652867	-0.6481328022852094	-2.65649204636727	0.2805297546091259	-0.8349483013153076
CHEMBL2363049	CHEMBL3092304	-5.924256	-6.742352298116549	-5.468707640445043	-6.004838168166666	-6.1629743576049805
CHEMBL2094128	CHEMBL324186	-5.105945	-5.7207254669488	-6.041007926514675	-6.178992607393266	-4.86079216003418
CHEMBL279	CHEMBL3671527	-6.047372	-5.284379969079001	-4.984262217724128	-5.3102465554625775	-4.462489604949951
CHEMBL3476	CHEMBL2436977	-5.799093	-6.772060251589491	-6.4324849932275985	-5.556145679538716	-6.489269256591797
CHEMBL5491	CHEMBL515352	-1.94591	-3.1513065970028764	-2.8055654970464037	-2.7715147860579936	-2.7948358058929443
CHEMBL1868	CHEMBL3932115	-6.907755	-5.754815510473037	-5.230512037967859	-5.85485045195911	-5.414755821228027
CHEMBL3553	CHEMBL3911142	-4.941642	-5.242620175463505	-4.74616017216193	-4.967805965283882	-4.197027206420898
CHEMBL3717	CHEMBL509032	-7.418781	-5.921500307193496	-6.803601849784254	-5.378765062822598	-7.088773250579834
CHEMBL3142	CHEMBL3951056	-8.883224	-7.406388390675676	-8.416436861976681	-7.339142835597506	-8.666407585144043
CHEMBL1957	CHEMBL483531	-1.589235	-3.0784434715478595	-0.8883318199038854	-3.9084187589423394	-0.5420584082603455
CHEMBL3650	CHEMBL357803	-7.625595	-6.417269220805896	-6.785307256626073	-6.163183442669837	-6.687881946563721
CHEMBL299	CHEMBL70078	-8.809863	-7.084827058284236	-8.703384176724992	-6.230954582765953	-8.579483032226562
CHEMBL5508	CHEMBL270897	-3.555348	-5.215325099999999	-4.861339910406715	-5.766173797268515	-5.412045478820801
CHEMBL279	CHEMBL3671554	-4.543295	-5.8343754619781985	-5.646333468763433	-6.0399418739075985	-5.564601898193359
CHEMBL260	CHEMBL2031893	-6.907755	-5.383690728390117	-5.362219328747901	-5.828845130086862	-5.988459587097168
CHEMBL2148	CHEMBL226471	-6.216985	-5.652194585240924	-5.075706622337826	-6.376171395440094	-4.583899974822998
CHEMBL1907600	CHEMBL380946	-5.010635	-6.2766069221685346	-5.120361926113942	-5.2112462185510005	-4.906543254852295
CHEMBL2095188	CHEMBL363607	-3.433987	-4.522372653333338	-4.130448957581186	-3.808359113182192	-3.9869236946105957
CHEMBL1991	CHEMBL250337	-4.442651	-4.364032688826677	-4.99456675921886	-3.7578331547540005	-4.738121509552002
CHEMBL2431	CHEMBL260397	-7.644919	-6.335378782222495	-7.539293948668927	-7.225144030656046	-6.743246078491211
CHEMBL4523	CHEMBL3393698	-2.70805	-3.091479541815707	-2.383097731395008	-3.4899378582162686	-2.5999221801757812
CHEMBL260	CHEMBL202639	-3.912023	-5.14011042226737	-4.9995329906054655	-4.3511521441754955	-5.144289970397949
CHEMBL2094128	CHEMBL575677	-6.214608	-6.878517732118162	-7.825871870800132	-6.875491117986549	-7.512650966644287
CHEMBL1824	CHEMBL452980	-5.347108	-5.140839860245261	-3.876838049124828	-6.0620595809654905	-4.8319244384765625
CHEMBL1957	CHEMBL3910989	-4.60517	-4.587344001287353	-4.522441259666919	-4.346898847030536	-4.594697952270508
CHEMBL260	CHEMBL2151321	-2.595255	-5.526766918467801	-6.952286840364106	-5.592162137682512	-5.23394775390625
CHEMBL4630	CHEMBL281957	-6.907755	-5.72838896872146	-4.7219471339589045	-5.407262674252582	-4.344892501831055
CHEMBL4816	CHEMBL2325989	-8.995289	-4.449190118267341	-4.757284196815019	-4.883319927046542	-4.531160354614258
CHEMBL4523	CHEMBL3651948	-1.098612	-2.3152048996112944	-1.604161959173455	-2.7824936393180506	-1.553080677986145
CHEMBL4040	CHEMBL3298983	-0.693147	-1.5220394666666672	-1.0401011093935433	-1.6132179987837718	-1.811926007270813
CHEMBL2431	CHEMBL3701758	0.597837	0.53957456	0.9418353165619661	-0.3028489966731147	0.4941248893737793
CHEMBL2148	CHEMBL2208029	-6.887553	-6.005787797951655	-6.746558235860299	-6.075699671690348	-6.023558139801025
CHEMBL2292	CHEMBL4062218	-4.644391	-5.7204576832921905	-5.7530016799303425	-6.322697095477699	-5.9839067459106445
CHEMBL1974	CHEMBL2181325	-3.637586	-4.4026028149218455	-6.42650095435096	-3.921827658334037	-4.7458014488220215
CHEMBL203	CHEMBL3671499	-1.609438	-3.755678005885651	-2.755123549006072	-3.4857641553177814	-3.3630096912384033
CHEMBL299	CHEMBL3915095	0.061875	0.4120808833548207	0.7470705743620558	-0.30465068718191723	0.4454517960548401
CHEMBL4142	CHEMBL3976721	-3.845242	-3.930103178653001	-2.9270398835610716	-3.713366586890569	-3.5208544731140137
CHEMBL1913	CHEMBL75196	-6.39693	-7.237652626686262	-6.77179480358015	-7.150542020311975	-6.9983391761779785
CHEMBL301	CHEMBL570002	-3.912023	-4.997828031437791	-3.0164806591873625	-4.569854426592863	-2.6907129287719727
CHEMBL2431	CHEMBL429576	-7.631432	-6.841161778763835	-7.355583996619741	-6.178631769031038	-7.306759357452393
CHEMBL2971	CHEMBL3934116	-1.458615	-4.140482705691087	-2.8895698335735513	-5.294743855666152	-2.8827712535858154
CHEMBL260	CHEMBL3695568	-1.609438	-2.439757399072874	-2.0901726621438033	-2.3714387746298673	-2.606130599975586
CHEMBL279	CHEMBL3422067	-8.242756	-5.69955206404965	-7.4589423335652425	-5.585519635968226	-8.067492485046387
CHEMBL203	CHEMBL2048905	-1.410987	-3.1863151767398925	-1.8293392540518532	-3.901075796874018	-1.5050287246704102
CHEMBL279	CHEMBL3960591	-6.0558	-6.751094911478816	-6.049670761359085	-7.727148533582538	-6.157102108001709
CHEMBL279	CHEMBL380700	-6.327937	-5.4853000327213985	-7.800743397746225	-5.04632319363418	-6.558760166168213
CHEMBL2695	CHEMBL3642283	-9.21024	-7.283163215834045	-6.008152724201232	-6.954746075853828	-6.954921722412109
CHEMBL3920	CHEMBL1086178	-1.648659	-2.058199763201921	-1.689454556809705	-1.582165773397616	-1.0953283309936523
CHEMBL1862	CHEMBL1242754	-6.907755	-6.905431994267907	-7.285016586682302	-6.875697648532561	-7.230257034301758
CHEMBL279	CHEMBL150606	-4.60517	-4.72644279323175	-3.410446200469371	-4.560886978219424	-3.062643527984619
CHEMBL4179	CHEMBL493670	-8.691819	-7.978939984366824	-8.214626262220866	-7.322594371738114	-8.758033752441406
CHEMBL301	CHEMBL1823663	-5.886104	-4.614921453329973	-2.498868138612286	-5.013887977686206	-4.342809200286865
CHEMBL2185	CHEMBL1094701	-1.547563	-3.046806180210455	-2.1596873277432835	-2.4548321405155065	-2.107572078704834
CHEMBL4179	CHEMBL1614820	-3.433987	-3.8431943056044484	-3.2983625034526107	-3.297842982537528	-3.359050989151001
CHEMBL203	CHEMBL4104302	-6.907755	-6.7668555771794665	-5.527685540871752	-6.404890669787007	-6.618738174438477
CHEMBL2971	CHEMBL3937456	-5.828946	-4.0061070791664415	-4.514575774641491	-4.144197336244047	-3.5077340602874756
CHEMBL203	CHEMBL2381516	-3.663562	-4.663415995414242	-4.680185437229223	-4.862262653365372	-5.30808162689209
CHEMBL5491	CHEMBL386809	-5.799093	-4.6178250509648215	-4.891551008703066	-4.7370524183030245	-4.880492210388184
CHEMBL1957	CHEMBL2088109	-8.980082	-7.022665966331354	-7.451828077302742	-6.884200124249692	-8.169269561767578
CHEMBL4203	CHEMBL1331525	-9.130214	-5.189747678298274	-3.854266617405299	-4.537215871978043	-4.049911975860596
CHEMBL279	CHEMBL253881	-8.517193	-4.095800925352176	-6.341224641764975	-4.559048379634628	-5.216375350952148
CHEMBL2842	CHEMBL1615189	-0.693147	-0.8360447100000004	-1.6395197713058378	-1.5071367176788888	-1.601110577583313
CHEMBL2971	CHEMBL1934348	-2.564949	-1.8075697861160882	-0.7174519041174237	-1.7064100522087706	0.09851408004760742
CHEMBL4523	CHEMBL3986065	-3.64545	-2.2937828584045694	-4.446956185213145	-2.8295925223168723	-3.238068103790283
CHEMBL203	CHEMBL3902778	-1.280934	-1.470148190083578	-1.439727939960606	-1.874383975917345	-1.5723047256469727
CHEMBL3650	CHEMBL524453	-4.189655	-4.49232878204827	-3.120018893201577	-3.9156264078393144	-3.52972149848938
CHEMBL1844	CHEMBL2158229	-0.262364	-0.5987320103214285	-0.771936870309274	-1.1041584081762297	-0.6435822248458862
CHEMBL3476	CHEMBL249886	-7.138867	-6.022567609672316	-5.963074777064397	-6.341846685199848	-6.130782127380371
CHEMBL2094126	CHEMBL72076	-7.31322	-6.240369645765493	-7.408986381344307	-6.634610262265411	-6.8454976081848145
CHEMBL3973	CHEMBL253969	-6.214608	-5.75617258	-4.355709780853451	-4.7900565139685725	-3.1781251430511475
CHEMBL1913	CHEMBL3702604	-4.691348	-4.502845416581713	-5.492661264879285	-4.501339333062955	-5.318579196929932
CHEMBL2828	CHEMBL3120986	-6.079933	-4.782125249523809	-6.268124936915089	-6.550181887309412	-6.485365867614746
CHEMBL2358	CHEMBL3933296	-7.824046	-6.935633921529217	-6.825026557956942	-7.56207180099144	-6.543483257293701
CHEMBL301	CHEMBL1809193	-7.901007	-6.349402584878908	-7.40026694318067	-6.838160107140844	-6.947841167449951
CHEMBL2094138	CHEMBL103054	-7.600902	-7.269751960810035	-7.494704733544777	-6.9049609235589156	-7.136316299438477
CHEMBL1974	CHEMBL1774056	-4.406719	-4.259879702056061	-5.237100731231064	-5.22816266032349	-3.5412750244140625
CHEMBL1824	CHEMBL3344211	-2.74084	-2.7594510626111117	-2.921823202056567	-3.342105087782083	-2.1803224086761475
CHEMBL3650	CHEMBL2088108	-3.223664	-4.638782233098333	-5.448002385174414	-4.165467030931687	-5.081357955932617
CHEMBL308	CHEMBL2426395	-6.257668	-5.837850792994988	-6.338301088965708	-6.364887971405781	-6.489035606384277
CHEMBL4501	CHEMBL2347053	0.287682	-6.3908586000000005	-5.342126709374371	-5.4361352553362625	-3.5261425971984863
CHEMBL2363049	CHEMBL3814812	-6.214608	-5.878016211814092	-6.242012776663091	-5.523740108828336	-6.873401165008545
CHEMBL331	CHEMBL3698694	-1.223775	-1.6563528955611084	-0.8907957316673326	-1.235072109222462	-0.9982433319091797
CHEMBL3231	CHEMBL441702	-2.197225	-3.0020554799999997	-3.349778090791381	-2.895459423684885	-3.313223123550415
CHEMBL279	CHEMBL3660290	-3.7612	-3.0146608276884206	-2.9466414327736006	-3.9336212129882515	-3.3083536624908447
CHEMBL2185	CHEMBL513078	-3.988984	-3.6142912876331956	-4.454206240985169	-3.401568416967727	-3.5249314308166504
CHEMBL279	CHEMBL3890852	-8.934031	-6.466137826473118	-6.215353945742294	-5.954742206906605	-6.279512882232666
CHEMBL2095188	CHEMBL170138	-5.010635	-5.347428955555563	-5.695796589083814	-5.310143849406674	-5.771067142486572
CHEMBL4722	CHEMBL1807466	-6.907755	-6.340392012798107	-6.572647181700649	-6.305782948890178	-6.074143886566162
CHEMBL3582	CHEMBL567124	-1.94591	-2.094847153333334	-1.2599964705324689	-3.4642309155302344	-1.6280100345611572
CHEMBL3905	CHEMBL1076478	-5.003946	-5.0754448890841255	-4.822450554166247	-4.731174954945288	-5.3733601570129395
CHEMBL260	CHEMBL3260574	-7.847763	-7.81565544296067	-8.151724916697326	-7.556745384282807	-7.541828155517578
CHEMBL3629	CHEMBL519982	-0.693147	-3.542112722670807	-3.4496660044148633	-3.55011661991509	-3.3805201053619385
CHEMBL2358	CHEMBL3953952	-7.824046	-7.1695148349365505	-7.087171894202194	-7.1671623270348075	-6.867251396179199
CHEMBL1907601	CHEMBL1271842	-3.091042	-3.380049067333335	-2.4239493136682544	-3.0740555752615535	-2.2951271533966064
CHEMBL5407	CHEMBL3393701	-0.693147	-1.1964330144708897	-0.4906476704219179	-1.083722795026774	-0.0641089677810669
CHEMBL1907605	CHEMBL1784637	-1.856298	-4.962071034656481	-2.9467255298893416	-5.023517912217939	-3.7798027992248535
CHEMBL1824	CHEMBL519982	-2.24071	-3.3211535389562	-1.3511223418654363	-4.538368874610593	-2.8157765865325928
CHEMBL279	CHEMBL2386797	-3.988984	-5.113604312211928	-4.6370746260582285	-4.332219435297307	-5.495350360870361
CHEMBL203	CHEMBL4091626	-2.397895	-2.956095622722371	-2.1262172376165935	-3.024034956034791	-1.9138288497924805
CHEMBL3650	CHEMBL190132	-7.696213	-5.483573919256827	-7.567964806703454	-5.588070865344475	-7.162057876586914
CHEMBL258	CHEMBL565884	-5.63479	-4.5219699242236695	-2.509296732192876	-5.4498498362883385	-3.220637798309326
CHEMBL279	CHEMBL189325	-6.507278	-5.783059251044194	-5.919677052478966	-4.683455502414893	-5.024313449859619
CHEMBL2508	CHEMBL3702202	-3.135494	-2.752518297106517	-3.079023310339189	-2.478447336160367	-2.085179090499878
CHEMBL1907605	CHEMBL280074	-8.517193	-4.78037560423602	-4.946551658688941	-6.013504571568192	-5.465640068054199
CHEMBL4282	CHEMBL3908032	-4.60517	-5.6540135998009164	-5.087570174509442	-5.034587609755421	-4.922491550445557
CHEMBL1957	CHEMBL3922419	-4.60517	-3.9222080044020253	-2.31434201526445	-3.9869050209809016	-3.2243316173553467
CHEMBL3920	CHEMBL569822	-0.875469	-0.36143827293130243	-0.48317629875985046	-0.719311820939394	-1.3980129957199097
CHEMBL3650	CHEMBL3754556	-6.214608	-5.298978509233242	-4.142291414342987	-6.437096869735587	-4.670086860656738
CHEMBL5407	CHEMBL3639862	-0.727549	-2.4766545206889288	-1.6254183352478653	-2.8509420396257754	-3.313359260559082
